Logging started at 22-02-20 at 14:01:06
Timestamp, Longitude, Latitude, Altitude, Velocity, Groundspeed, Airspeed, Current, Voltage
14:01:10.773756, 0.0, 0.0, -0.19, 0.0, 0.09044429659843445, 0.0, 0.24, 15.861
14:01:10.873876, 0.0, 0.0, -0.77, 0.0, 0.09155569225549698, 0.0, 0.49, 15.846
14:01:10.974110, 0.0, 0.0, -0.77, 0.0, 0.09155569225549698, 0.0, 0.00, 15.846
14:01:11.074318, 0.0, 0.0, -0.13, 0.0, 0.0932789146900177, 0.0, 0.24, 15.843
14:01:11.174496, 0.0, 0.0, -0.13, 0.0, 0.0932789146900177, 0.0, 0.49, 15.843
14:01:11.274680, 0.0, 0.0, -0.13, 0.0, 0.0932789146900177, 0.0, 0.00, 15.843
14:01:11.374853, 0.0, 0.0, 0.56, 0.0, 0.09409170597791672, 0.0, 0.49, 15.841
14:01:11.475080, 0.0, 0.0, 0.56, 0.0, 0.09409170597791672, 0.0, 0.00, 15.841
14:01:11.575292, 0.0, 0.0, -0.28, 0.0, 0.09489116817712784, 0.0, 0.24, 15.847
14:01:11.675473, 0.0, 0.0, -0.28, 0.0, 0.09489116817712784, 0.0, 0.24, 15.847
14:01:11.775724, 0.0, 0.0, -0.28, 0.0, 0.09489116817712784, 0.0, 0.00, 15.847
14:01:11.875901, 0.0, 0.0, -0.52, 0.0, 0.09487134963274002, 0.0, 0.00, 15.828
14:01:11.976086, 0.0, 0.0, -0.52, 0.0, 0.09487134963274002, 0.0, 0.00, 15.828
14:01:12.076270, 0.0, 0.0, -0.51, 0.0, 0.09620729833841324, 0.0, 0.00, 15.842
14:01:12.176482, 0.0, 0.0, -0.51, 0.0, 0.09620729833841324, 0.0, 0.24, 15.842
14:01:12.276652, 0.0, 0.0, -0.51, 0.0, 0.09620729833841324, 0.0, 0.00, 15.842
14:01:12.383070, 0.0, 0.0, 0.04, 0.0, 0.09688705950975418, 0.0, 0.00, 15.847
14:01:12.483275, 0.0, 0.0, 0.04, 0.0, 0.09688705950975418, 0.0, 0.24, 15.847
14:01:12.583501, 0.0, 0.0, 0.44, 0.0, 0.0959298387169838, 0.0, 0.49, 15.842
14:01:12.683661, 0.0, 0.0, 0.44, 0.0, 0.0959298387169838, 0.0, 0.00, 15.842
14:01:12.784119, 0.0, 0.0, 0.44, 0.0, 0.0959298387169838, 0.0, 0.24, 15.842
14:01:12.884051, 0.0, 0.0, -0.16, 0.0, 0.09601064771413803, 0.0, 0.24, 15.841
14:01:12.984243, 0.0, 0.0, -0.16, 0.0, 0.09601064771413803, 0.0, 0.00, 15.841
14:01:13.084404, 0.0, 0.0, -0.16, 0.0, 0.09570296108722687, 0.0, 0.00, 15.861
14:01:13.184616, 0.0, 0.0, -0.16, 0.0, 0.09570296108722687, 0.0, 0.00, 15.861
14:01:13.284821, 0.0, 0.0, -0.16, 0.0, 0.09570296108722687, 0.0, 0.24, 15.861
14:01:13.384929, 0.0, 0.0, -0.36, 0.0, 0.09565618634223938, 0.0, 0.00, 15.867
14:01:13.485154, 0.0, 0.0, -0.36, 0.0, 0.09565618634223938, 0.0, 0.00, 15.867
14:01:13.585320, 0.0, 0.0, 0.0, 0.0, 0.09488387405872345, 0.0, 0.00, 15.865
14:01:13.685540, 0.0, 0.0, 0.0, 0.0, 0.09488387405872345, 0.0, 0.24, 15.865
14:01:13.785892, 0.0, 0.0, 0.0, 0.0, 0.09488387405872345, 0.0, 0.00, 15.865
14:01:13.885892, 0.0, 0.0, -1.01, 0.0, 0.09335409104824066, 0.0, 0.00, 15.823
14:01:13.986114, 0.0, 0.0, -1.01, 0.0, 0.09335409104824066, 0.0, 0.73, 15.823
14:01:14.086286, 0.0, 0.0, -0.92, 0.0, 0.09125522524118423, 0.0, 0.24, 15.867
14:01:14.186501, 0.0, 0.0, -0.92, 0.0, 0.09125522524118423, 0.0, 0.00, 15.867
14:01:14.287093, 0.0, 0.0, -0.92, 0.0, 0.09125522524118423, 0.0, 0.24, 15.867
14:01:14.386870, 0.0, 0.0, -0.23, 0.0, 0.09058713912963867, 0.0, 0.00, 15.83
14:01:14.487101, 0.0, 0.0, -0.23, 0.0, 0.09058713912963867, 0.0, 0.00, 15.83
14:01:14.587333, 0.0, 0.0, -0.57, 0.0, 0.09039315581321716, 0.0, 0.00, 15.849
14:01:14.687570, 0.0, 0.0, -0.57, 0.0, 0.09039315581321716, 0.0, 0.00, 15.849
14:01:14.794030, 0.0, 0.0, -1.07, 0.0, 0.09039315581321716, 0.0, 0.24, 15.863
14:01:14.894200, 0.0, 0.0, -1.07, 0.0, 0.0893351212143898, 0.0, 0.24, 15.863
14:01:14.994425, 0.0, 0.0, -1.07, 0.0, 0.0893351212143898, 0.0, 0.00, 15.863
14:01:15.094565, 0.0, 0.0, -1.32, 0.0, 0.08835750818252563, 0.0, 0.00, 15.849
14:01:15.194804, 0.0, 0.0, -1.32, 0.0, 0.08835750818252563, 0.0, 0.24, 15.849
14:01:15.295178, 0.0, 0.0, -0.64, 0.0, 0.08830472826957703, 0.0, 0.24, 15.833
14:01:15.395184, 0.0, 0.0, -0.64, 0.0, 0.08830472826957703, 0.0, 0.00, 15.833
14:01:15.495437, 0.0, 0.0, -0.64, 0.0, 0.08830472826957703, 0.0, 0.00, 15.833
14:01:15.595567, 0.0, 0.0, -0.45, 0.0, 0.08844064176082611, 0.0, 0.24, 15.865
14:01:15.695784, 0.0, 0.0, -0.45, 0.0, 0.08844064176082611, 0.0, 0.00, 15.865
14:01:15.796002, 0.0, 0.0, -0.97, 0.0, 0.08741908520460129, 0.0, 0.24, 15.862
14:01:15.896149, 0.0, 0.0, -0.97, 0.0, 0.08741908520460129, 0.0, 0.00, 15.862
14:01:15.996393, 0.0, 0.0, -0.97, 0.0, 0.08741908520460129, 0.0, 0.00, 15.862
14:01:16.096561, 0.0, 0.0, -0.57, 0.0, 0.08815209567546844, 0.0, 0.00, 15.834
14:01:16.196807, 0.0, 0.0, -0.57, 0.0, 0.08815209567546844, 0.0, 0.24, 15.834
14:01:16.303306, 0.0, 0.0, -0.47, 0.0, 0.0882878303527832, 0.0, 0.24, 15.845
14:01:16.397223, 0.0, 0.0, -0.47, 0.0, 0.0882878303527832, 0.0, 0.00, 15.845
14:01:16.503785, 0.0, 0.0, -0.47, 0.0, 0.0882878303527832, 0.0, 2.20, 15.845
14:01:16.603999, 0.0, 0.0, -0.2, 0.0, 0.08722946792840958, 0.0, 0.00, 15.869
14:01:16.704226, 0.0, 0.0, -0.2, 0.0, 0.08722946792840958, 0.0, 0.00, 15.869
14:01:16.804450, 0.0, 0.0, -0.63, 0.0, 0.08788890391588211, 0.0, 0.49, 15.866
14:01:16.904697, 0.0, 0.0, -0.63, 0.0, 0.08788890391588211, 0.0, 0.24, 15.866
14:01:17.004974, 0.0, 0.0, -0.63, 0.0, 0.08788890391588211, 0.0, 0.00, 15.866
14:01:17.105266, 0.0, 0.0, -0.88, 0.0, 0.08807720988988876, 0.0, 0.00, 15.851
14:01:17.205451, 0.0, 0.0, -0.88, 0.0, 0.08807720988988876, 0.0, 0.00, 15.851
14:01:17.305712, 0.0, 0.0, -0.42, 0.0, 0.0885699912905693, 0.0, 0.49, 15.84
14:01:17.405867, 0.0, 0.0, -0.42, 0.0, 0.0885699912905693, 0.0, 0.00, 15.84
14:01:17.506120, 0.0, 0.0, -0.42, 0.0, 0.0885699912905693, 0.0, 0.24, 15.84
14:01:17.606303, 0.0, 0.0, -0.68, 0.0, 0.08927575498819351, 0.0, 0.24, 15.861
14:01:17.706558, 0.0, 0.0, -0.68, 0.0, 0.08927575498819351, 0.0, 0.98, 15.861
14:01:17.806818, 0.0, 0.0, -1.28, 0.0, 0.0908380001783371, 0.0, 0.00, 15.823
14:01:17.907028, 0.0, 0.0, -1.28, 0.0, 0.0908380001783371, 0.0, 0.24, 15.823
14:01:18.007346, 0.0, 0.0, -1.28, 0.0, 0.0908380001783371, 0.0, 0.24, 15.823
14:01:18.107482, 0.0, 0.0, -0.74, 0.0, 0.09186944365501404, 0.0, 0.24, 15.829
14:01:18.207751, 0.0, 0.0, -0.74, 0.0, 0.09186944365501404, 0.0, 0.49, 15.829
14:01:18.307960, 0.0, 0.0, -0.96, 0.0, 0.0914958193898201, 0.0, 0.24, 15.86
14:01:18.408186, 0.0, 0.0, -0.96, 0.0, 0.0914958193898201, 0.0, 0.00, 15.86
14:01:18.508410, 0.0, 0.0, -0.96, 0.0, 0.0914958193898201, 0.0, 0.24, 15.86
14:01:18.608611, 0.0, 0.0, -0.78, 0.0, 0.09175156056880951, 0.0, 0.24, 15.866
14:01:18.715124, 0.0, 0.0, -0.78, 0.0, 0.09175156056880951, 0.0, 0.24, 15.866
14:01:18.815364, 0.0, 0.0, -0.65, 0.0, 0.09215868264436722, 0.0, 0.24, 15.853
14:01:18.915572, 0.0, 0.0, -0.65, 0.0, 0.09215868264436722, 0.0, 0.00, 15.853
14:01:19.015830, 0.0, 0.0, -0.65, 0.0, 0.09215868264436722, 0.0, 0.00, 15.853
14:01:19.116050, 0.0, 0.0, -0.89, 0.0, 0.09267713874578476, 0.0, 0.49, 15.839
14:01:19.216320, 0.0, 0.0, -0.89, 0.0, 0.09267713874578476, 0.0, 0.00, 15.839
14:01:19.316523, 0.0, 0.0, -1.09, 0.0, 0.0918974056839943, 0.0, 0.00, 15.851
14:01:19.416729, 0.0, 0.0, -1.09, 0.0, 0.0918974056839943, 0.0, 0.00, 15.851
14:01:19.517014, 0.0, 0.0, -1.09, 0.0, 0.0918974056839943, 0.0, 0.00, 15.851
14:01:19.617150, 0.0, 0.0, -0.71, 0.0, 0.0917229875922203, 0.0, 0.00, 15.846
14:01:19.717375, 0.0, 0.0, -0.71, 0.0, 0.0917229875922203, 0.0, 0.00, 15.846
14:01:19.817598, 0.0, 0.0, -1.49, 0.0, 0.09187312424182892, 0.0, 0.00, 15.855
14:01:19.917811, 0.0, 0.0, -1.49, 0.0, 0.09187312424182892, 0.0, 0.24, 15.855
14:01:20.018011, 0.0, 0.0, -1.49, 0.0, 0.09187312424182892, 0.0, 0.49, 15.855
14:01:20.118211, 0.0, 0.0, -1.57, 0.0, 0.09170463681221008, 0.0, 0.00, 15.845
14:01:20.218447, 0.0, 0.0, -1.57, 0.0, 0.09170463681221008, 0.0, 0.24, 15.845
14:01:20.318641, 0.0, 0.0, -0.82, 0.0, 0.09323528409004211, 0.0, 0.24, 15.845
14:01:20.418830, 0.0, 0.0, -0.82, 0.0, 0.09323528409004211, 0.0, 0.00, 15.845
14:01:20.519060, 0.0, 0.0, -0.82, 0.0, 0.09323528409004211, 0.0, 0.24, 15.845
14:01:20.619232, 0.0, 0.0, -2.01, 0.0, 0.09347841143608093, 0.0, 0.00, 15.861
14:01:20.719481, 0.0, 0.0, -2.01, 0.0, 0.09347841143608093, 0.0, 0.00, 15.861
14:01:20.819689, 0.0, 0.0, -1.53, 0.0, 0.0945032611489296, 0.0, 0.00, 15.834
14:01:20.919889, 0.0, 0.0, -1.53, 0.0, 0.0945032611489296, 0.0, 0.00, 15.834
14:01:21.020123, 0.0, 0.0, -1.53, 0.0, 0.0945032611489296, 0.0, 0.00, 15.834
14:01:21.126569, 0.0, 0.0, -1.15, 0.0, 0.0954199880361557, 0.0, 0.00, 15.867
14:01:21.226797, 0.0, 0.0, -1.15, 0.0, 0.0954199880361557, 0.0, 0.24, 15.867
14:01:21.326993, 0.0, 0.0, -1.19, 0.0, 0.09475216269493103, 0.0, 0.24, 15.842
14:01:21.427175, 0.0, 0.0, -1.19, 0.0, 0.09475216269493103, 0.0, 0.00, 15.842
14:01:21.527429, 0.0, 0.0, -1.19, 0.0, 0.09475216269493103, 0.0, 0.00, 15.842
14:01:21.627597, 0.0, 0.0, -1.16, 0.0, 0.09488219022750854, 0.0, 0.00, 15.848
14:01:21.727907, 0.0, 0.0, -1.16, 0.0, 0.09488219022750854, 0.0, 0.24, 15.848
14:01:21.828023, 0.0, 0.0, -1.31, 0.0, 0.09450462460517883, 0.0, 0.00, 15.821
14:01:21.928190, 0.0, 0.0, -1.31, 0.0, 0.09450462460517883, 0.0, 0.24, 15.821
14:01:22.028382, 0.0, 0.0, -1.31, 0.0, 0.09450462460517883, 0.0, 0.49, 15.821
14:01:22.128540, 0.0, 0.0, -1.7, 0.0, 0.09408769011497498, 0.0, 0.24, 15.83
14:01:22.228734, 0.0, 0.0, -1.7, 0.0, 0.09408769011497498, 0.0, 0.00, 15.83
14:01:22.328909, 0.0, 0.0, -1.71, 0.0, 0.0925508439540863, 0.0, 0.24, 15.872
14:01:22.429032, 0.0, 0.0, -1.71, 0.0, 0.0925508439540863, 0.0, 0.24, 15.872
14:01:22.529263, 0.0, 0.0, -1.71, 0.0, 0.0925508439540863, 0.0, 0.00, 15.872
14:01:22.629452, 0.0, 0.0, -1.55, 0.0, 0.09248092025518417, 0.0, 0.24, 15.85
14:01:22.729651, 0.0, 0.0, -1.55, 0.0, 0.09248092025518417, 0.0, 0.00, 15.85
14:01:22.829871, 0.0, 0.0, -1.49, 0.0, 0.0926392674446106, 0.0, 0.49, 15.837
14:01:22.930036, 0.0, 0.0, -1.49, 0.0, 0.0926392674446106, 0.0, 0.00, 15.837
14:01:23.030439, 0.0, 0.0, -1.49, 0.0, 0.0926392674446106, 0.0, 0.24, 15.837
14:01:23.130421, 0.0, 0.0, -1.68, 0.0, 0.09194911271333694, 0.0, 0.00, 15.896
14:01:23.230631, 0.0, 0.0, -1.68, 0.0, 0.09194911271333694, 0.0, 0.24, 15.896
14:01:23.330777, 0.0, 0.0, -1.28, 0.0, 0.09183085709810257, 0.0, 0.00, 15.843
14:01:23.437204, 0.0, 0.0, -1.28, 0.0, 0.09183085709810257, 0.0, 0.00, 15.843
14:01:23.537813, 0.0, 0.0, -1.28, 0.0, 0.09183085709810257, 0.0, 0.00, 15.843
14:01:23.637598, 0.0, 0.0, -1.89, 0.0, 0.09252345561981201, 0.0, 0.24, 15.863
14:01:23.737779, 0.0, 0.0, -1.89, 0.0, 0.09252345561981201, 0.0, 0.00, 15.863
14:01:23.837965, 0.0, 0.0, -1.33, 0.0, 0.09180629998445511, 0.0, 0.00, 15.828
14:01:23.938135, 0.0, 0.0, -1.33, 0.0, 0.09180629998445511, 0.0, 0.00, 15.828
14:01:24.038694, 0.0, 0.0, -1.33, 0.0, 0.09180629998445511, 0.0, 0.00, 15.828
14:01:24.138488, 0.0, 0.0, -1.57, 0.0, 0.09172213077545166, 0.0, 0.49, 15.885
14:01:24.238717, 0.0, 0.0, -1.57, 0.0, 0.09172213077545166, 0.0, 0.73, 15.885
14:01:24.338917, 0.0, 0.0, -2.01, 0.0, 0.08940693736076355, 0.0, 0.73, 15.817
14:01:24.439086, 0.0, 0.0, -2.01, 0.0, 0.08940693736076355, 0.0, 0.00, 15.817
14:01:24.541567, 0.0, 0.0, -2.01, 0.0, 0.08940693736076355, 0.0, 0.00, 15.817
14:01:24.639506, 0.0, 0.0, -1.85, 0.0, 0.0879216268658638, 0.0, 0.24, 15.876
14:01:24.739773, 0.0, 0.0, -1.85, 0.0, 0.0879216268658638, 0.0, 0.24, 15.876
14:01:24.839909, 0.0, 0.0, -1.5, 0.0, 0.08555097877979279, 0.0, 0.00, 15.861
14:01:24.940086, 0.0, 0.0, -1.5, 0.0, 0.08555097877979279, 0.0, 0.00, 15.861
14:01:25.043651, 0.0, 0.0, -1.93, 0.0, 0.08555097877979279, 0.0, 0.24, 15.83
14:01:25.140431, 0.0, 0.0, -1.93, 0.0, 0.08546913415193558, 0.0, 0.00, 15.83
14:01:25.240617, 0.0, 0.0, -1.93, 0.0, 0.08546913415193558, 0.0, 0.00, 15.83
14:01:25.340783, 0.0, 0.0, -1.56, 0.0, 0.08541130274534225, 0.0, 0.24, 15.856
14:01:25.440923, 0.0, 0.0, -1.56, 0.0, 0.08541130274534225, 0.0, 0.00, 15.856
14:01:25.547373, 0.0, 0.0, -1.63, 0.0, 0.08541130274534225, 0.0, 0.00, 15.868
14:01:25.647516, 0.0, 0.0, -1.63, 0.0, 0.0860537439584732, 0.0, 0.00, 15.868
14:01:25.747718, 0.0, 0.0, -1.63, 0.0, 0.0860537439584732, 0.0, 0.00, 15.868
14:01:25.847933, 0.0, 0.0, -1.47, 0.0, 0.0855957493185997, 0.0, 0.00, 15.879
14:01:25.948090, 0.0, 0.0, -1.47, 0.0, 0.0855957493185997, 0.0, 0.00, 15.879
14:01:26.048248, 0.0, 0.0, -1.67, 0.0, 0.08583850413560867, 0.0, 0.00, 15.862
14:01:26.148408, 0.0, 0.0, -1.67, 0.0, 0.08583850413560867, 0.0, 0.00, 15.862
14:01:26.248622, 0.0, 0.0, -1.67, 0.0, 0.08583850413560867, 0.0, 0.24, 15.862
14:01:26.348805, 0.0, 0.0, -1.35, 0.0, 0.08550435304641724, 0.0, 0.24, 15.858
14:01:26.449144, 0.0, 0.0, -1.35, 0.0, 0.08550435304641724, 0.0, 0.00, 15.858
14:01:26.549193, 0.0, 0.0, -1.8, 0.0, 0.0857841745018959, 0.0, 0.00, 15.872
14:01:26.649359, 0.0, 0.0, -1.8, 0.0, 0.0857841745018959, 0.0, 0.00, 15.872
14:01:26.749625, 0.0, 0.0, -1.8, 0.0, 0.0857841745018959, 0.0, 0.00, 15.872
14:01:26.849753, 0.0, 0.0, -2.01, 0.0, 0.08650415390729904, 0.0, 0.24, 15.847
14:01:26.950029, 0.0, 0.0, -2.01, 0.0, 0.08650415390729904, 0.0, 0.24, 15.847
14:01:27.050472, 0.0, 0.0, -1.65, 0.0, 0.08811156451702118, 0.0, 0.00, 15.856
14:01:27.150316, 0.0, 0.0, -1.65, 0.0, 0.08811156451702118, 0.0, 0.24, 15.856
14:01:27.250547, 0.0, 0.0, -1.65, 0.0, 0.08811156451702118, 0.0, 0.00, 15.856
14:01:27.357021, 0.0, 0.0, -2.44, 0.0, 0.08917088806629181, 0.0, 0.00, 15.857
14:01:27.457159, 0.0, 0.0, -2.44, 0.0, 0.08917088806629181, 0.0, 0.00, 15.857
14:01:27.557334, 0.0, 0.0, -1.5, 0.0, 0.09121216833591461, 0.0, 0.00, 15.865
14:01:27.657469, 0.0, 0.0, -1.5, 0.0, 0.09121216833591461, 0.0, 0.00, 15.865
14:01:27.757663, 0.0, 0.0, -1.5, 0.0, 0.09121216833591461, 0.0, 0.24, 15.865
14:01:27.857841, 0.0, 0.0, -1.67, 0.0, 0.09420419484376907, 0.0, 0.49, 15.848
14:01:27.957983, 0.0, 0.0, -1.67, 0.0, 0.09420419484376907, 0.0, 0.00, 15.848
14:01:28.058193, 0.0, 0.0, -1.36, 0.0, 0.09535841643810272, 0.0, 0.00, 15.855
14:01:28.158335, 0.0, 0.0, -1.36, 0.0, 0.09535841643810272, 0.0, 0.00, 15.855
14:01:28.258533, 0.0, 0.0, -1.36, 0.0, 0.09535841643810272, 0.0, 0.00, 15.855
14:01:28.358675, 0.0, 0.0, -1.91, 0.0, 0.09607116132974625, 0.0, 0.24, 15.857
14:01:28.458812, 0.0, 0.0, -1.91, 0.0, 0.09607116132974625, 0.0, 0.00, 15.857
14:01:28.559007, 0.0, 0.0, -2.03, 0.0, 0.09766647964715958, 0.0, 0.00, 15.853
14:01:28.659140, 0.0, 0.0, -2.03, 0.0, 0.09766647964715958, 0.0, 0.00, 15.853
14:01:28.759352, 0.0, 0.0, -2.03, 0.0, 0.09766647964715958, 0.0, 0.24, 15.853
14:01:28.859445, 0.0, 0.0, -1.99, 0.0, 0.09782452136278152, 0.0, 0.00, 15.848
14:01:28.959563, 0.0, 0.0, -1.99, 0.0, 0.09782452136278152, 0.0, 0.24, 15.848
14:01:29.059738, 0.0, 0.0, -2.0, 0.0, 0.10045476257801056, 0.0, 0.24, 15.885
14:01:29.166124, 0.0, 0.0, -2.0, 0.0, 0.10045476257801056, 0.0, 0.24, 15.885
14:01:29.266300, 0.0, 0.0, -2.0, 0.0, 0.10045476257801056, 0.0, 0.00, 15.885
14:01:29.366448, 0.0, 0.0, -2.1, 0.0, 0.09995557367801666, 0.0, 0.00, 15.868
14:01:29.466556, 0.0, 0.0, -2.1, 0.0, 0.09995557367801666, 0.0, 0.00, 15.868
14:01:29.566743, 0.0, 0.0, -2.61, 0.0, 0.10090621560811996, 0.0, 0.00, 15.845
14:01:29.666866, 0.0, 0.0, -2.61, 0.0, 0.10090621560811996, 0.0, 0.24, 15.845
14:01:29.767034, 0.0, 0.0, -2.61, 0.0, 0.10090621560811996, 0.0, 0.24, 15.845
14:01:29.867180, 0.0, 0.0, -1.93, 0.0, 0.09894605726003647, 0.0, 0.00, 15.845
14:01:29.967319, 0.0, 0.0, -1.93, 0.0, 0.09894605726003647, 0.0, 0.00, 15.845
14:01:30.067558, 0.0, 0.0, -2.31, 0.0, 0.10048288851976395, 0.0, 0.00, 15.847
14:01:30.167609, 0.0, 0.0, -2.31, 0.0, 0.10048288851976395, 0.0, 0.00, 15.847
14:01:30.267775, 0.0, 0.0, -2.31, 0.0, 0.10048288851976395, 0.0, 0.00, 15.847
14:01:30.367902, 0.0, 0.0, -2.5, 0.0, 0.09987130761146545, 0.0, 0.49, 15.847
14:01:30.468072, 0.0, 0.0, -2.5, 0.0, 0.09987130761146545, 0.0, 0.00, 15.847
14:01:30.568212, 0.0, 0.0, -1.94, 0.0, 0.09966031461954117, 0.0, 0.24, 15.856
14:01:30.668367, 0.0, 0.0, -1.94, 0.0, 0.09966031461954117, 0.0, 0.00, 15.856
14:01:30.768547, 0.0, 0.0, -1.94, 0.0, 0.09966031461954117, 0.0, 0.00, 15.856
14:01:30.868671, 0.0, 0.0, -2.28, 0.0, 0.09985540062189102, 0.0, 1.96, 15.853
14:01:30.968894, 0.0, 0.0, -2.28, 0.0, 0.09985540062189102, 0.0, 0.24, 15.853
14:01:31.069068, 0.0, 0.0, -2.64, 0.0, 0.10038606077432632, 0.0, 0.00, 15.867
14:01:31.175478, 0.0, 0.0, -2.64, 0.0, 0.10038606077432632, 0.0, 0.00, 15.867
14:01:31.275717, 0.0, 0.0, -2.64, 0.0, 0.10038606077432632, 0.0, 0.24, 15.867
14:01:31.375768, 0.0, 0.0, -3.1, 0.0, 0.10122247040271759, 0.0, 0.00, 15.895
14:01:31.476050, 0.0, 0.0, -3.1, 0.0, 0.10122247040271759, 0.0, 0.00, 15.895
14:01:31.576119, 0.0, 0.0, -2.42, 0.0, 0.09948605298995972, 0.0, 1.96, 15.857
14:01:31.676297, 0.0, 0.0, -2.42, 0.0, 0.09948605298995972, 0.0, 0.24, 15.857
14:01:31.776503, 0.0, 0.0, -2.42, 0.0, 0.09948605298995972, 0.0, 0.00, 15.857
14:01:31.876670, 0.0, 0.0, -1.93, 0.0, 0.09811487793922424, 0.0, 0.98, 15.867
14:01:31.976886, 0.0, 0.0, -1.93, 0.0, 0.09811487793922424, 0.0, 0.00, 15.867
14:01:32.077084, 0.0, 0.0, -2.51, 0.0, 0.09695777297019958, 0.0, 0.00, 15.86
14:01:32.177287, 0.0, 0.0, -2.51, 0.0, 0.09695777297019958, 0.0, 0.00, 15.86
